trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1786,False,"{'a': 0.002, 'e': 0.02809959824712449}",25,14,20.00580092253898,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1787,False,"{'a': 0.002, 'e': 0.028043455212379324}",20,7,20.805365745101184,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1788,False,"{'a': 0.002, 'e': 0.027987424351492412}",20,4,16.02581218351512,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1789,False,"{'a': 0.002, 'e': 0.027931505440340208}",20,14,12.671621156555569,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.002, 'e': 0.027875698255247022}",30,16,26.225771100272077,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1791,False,"{'a': 0.002, 'e': 0.02782000257298401}",35,24,10.61820901188018,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1792,False,"{'a': 0.002, 'e': 0.0277644181707684}",20,10,5.020845905515957,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1793,False,"{'a': 0.002, 'e': 0.027708944826262485}",20,5,24.490480407842306,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1794,False,"{'a': 0.002, 'e': 0.02765358231757281}",25,11,25.683334444878298,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1795,False,"{'a': 0.002, 'e': 0.027598330423249294}",20,15,9.126836479784501,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1796,False,"{'a': 0.002, 'e': 0.027543188922284252}",20,8,19.05249542552328,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1797,False,"{'a': 0.002, 'e': 0.027488157594111638}",20,5,26.42057166000594,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1798,False,"{'a': 0.002, 'e': 0.02743323621860604}",25,13,23.78309604671438,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 0.002, 'e': 0.027378424576081903}",20,7,25.6070531015068,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.002, 'e': 0.027323722447292562}",25,17,18.36020103238108,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1801,False,"{'a': 0.002, 'e': 0.027269129613429456}",20,4,25.2543682628301,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.002, 'e': 0.027214645856121152}",20,14,9.816103992835771,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1803,False,"{'a': 0.002, 'e': 0.02716027095743257}",25,15,20.454509192844487,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1804,False,"{'a': 0.002, 'e': 0.027106004699864017}",20,6,24.863242355161628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1805,False,"{'a': 0.002, 'e': 0.02705184686635042}",20,14,13.549099769581366,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1806,False,"{'a': 0.002, 'e': 0.026997797240260343}",20,2,22.941129120816743,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1807,False,"{'a': 0.002, 'e': 0.026943855605395237}",20,1,27.205206757688853,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1808,False,"{'a': 0.002, 'e': 0.026890021745988466}",30,16,24.825431947286273,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1809,False,"{'a': 0.002, 'e': 0.026836295446704544}",25,7,25.718221077020328,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1810,False,"{'a': 0.002, 'e': 0.02678267649263818}",20,8,18.509261526065103,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1811,False,"{'a': 0.002, 'e': 0.026729164669313507}",25,0,35.846965706248355,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1812,False,"{'a': 0.002, 'e': 0.02667575976268314}",20,8,21.60071404155224,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1813,False,"{'a': 0.002, 'e': 0.0266224615591274}",20,0,32.942988742243465,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1814,False,"{'a': 0.002, 'e': 0.026569269845453384}",20,11,4.944711506926161,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1815,False,"{'a': 0.002, 'e': 0.026516184408894188}",25,17,15.496010454644304,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1816,False,"{'a': 0.002, 'e': 0.02646320503710797}",25,20,9.248711922513912,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1817,False,"{'a': 0.002, 'e': 0.026410331518177194}",20,12,15.620156940611027,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1818,False,"{'a': 0.002, 'e': 0.026357563640607696}",20,14,11.068070435957132,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1819,False,"{'a': 0.002, 'e': 0.02630490119332791}",25,13,22.79763661301996,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1820,False,"{'a': 0.002, 'e': 0.026252343965687965}",20,15,9.120714880937024,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1821,False,"{'a': 0.002, 'e': 0.026199891747458896}",30,22,15.58318802544721,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 0.002, 'e': 0.026147544328831738}",30,0,42.24382909336942,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1823,False,"{'a': 0.002, 'e': 0.02609530150041677}",30,15,32.50396651934189,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1824,False,"{'a': 0.002, 'e': 0.026043163053242585}",25,19,14.511971659168559,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.002, 'e': 0.02599112877875535}",25,5,34.97111825299427,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1826,False,"{'a': 0.002, 'e': 0.025939198468817874}",20,3,31.79205828849859,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1827,False,"{'a': 0.002, 'e': 0.02588737191570887}",20,6,-15.421512199269374,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1828,False,"{'a': 0.002, 'e': 0.025835648912122033}",20,0,26.16373194388726,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1829,False,"{'a': 0.002, 'e': 0.025784029251165304}",25,15,20.48559535515181,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1830,False,"{'a': 0.002, 'e': 0.025732512726359947}",25,15,21.574229912080117,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 0.002, 'e': 0.025681099131639816}",25,15,17.3455639452384,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 0.002, 'e': 0.025629788261350442}",25,18,6.367130702697581,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1833,False,"{'a': 0.002, 'e': 0.025578579910248297}",20,0,30.965973191755996,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1834,False,"{'a': 0.002, 'e': 0.02552747387349989}",30,13,30.92789305235238,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1835,False,"{'a': 0.002, 'e': 0.025476469946681023}",25,8,24.286061315508398,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 0.002, 'e': 0.0254255679257759}",25,11,14.717180036864569,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1837,False,"{'a': 0.002, 'e': 0.02537476760717639}",30,18,21.679817779029865,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.002, 'e': 0.025324068787681134}",20,16,6.979153752873091,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 0.002, 'e': 0.0252734712644948}",20,8,21.561698909200352,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.002, 'e': 0.025222974835227216}",30,14,15.941851418602454,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1841,False,"{'a': 0.002, 'e': 0.025172579297892614}",20,6,26.593387895958855,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.002, 'e': 0.025122284450908753}",30,19,23.93779297348582,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.002, 'e': 0.025072090093096206}",20,8,24.903027423250844,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.002, 'e': 0.02502199602367745}",20,12,14.462613588149951,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.002, 'e': 0.024972002042276162}",20,10,17.08537939002347,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.002, 'e': 0.024922107948916326}",30,6,38.90420842473815,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.002, 'e': 0.024872313544021526}",20,6,22.379661532086622,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1848,False,"{'a': 0.002, 'e': 0.024822618628414058}",25,18,12.815995900317404,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.002, 'e': 0.024773023003314208}",20,10,19.81045306233345,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 0.002, 'e': 0.02472352647033939}",25,15,11.863309349945846,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1851,False,"{'a': 0.002, 'e': 0.024674128831503432}",20,13,14.878753429058815,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.002, 'e': 0.024624829889215688}",25,14,22.1131065674195,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1853,False,"{'a': 0.002, 'e': 0.024575629446280344}",35,14,38.3114448792857,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.002, 'e': 0.02452652730589554}",25,17,16.378357808780414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.002, 'e': 0.024477523271652674}",25,15,18.509549554615944,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1856,False,"{'a': 0.002, 'e': 0.02442861714753552}",25,3,33.397864019027956,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1857,False,"{'a': 0.002, 'e': 0.02437980873791954}",30,18,23.295495027736635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1858,False,"{'a': 0.002, 'e': 0.024331097847571006}",25,0,35.53242719132921,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1859,False,"{'a': 0.002, 'e': 0.024282484281646317}",30,11,31.983839547387824,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1860,False,"{'a': 0.002, 'e': 0.024233967845691116}",25,12,-30.783587568586277,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1861,False,"{'a': 0.002, 'e': 0.024185548345639626}",20,8,21.378038483231013,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.002, 'e': 0.02413722558781375}",25,20,7.406318590905347,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.002, 'e': 0.02408899937892242}",20,8,21.017578688765838,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.002, 'e': 0.024040869526060715}",35,21,29.75542597543005,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1865,False,"{'a': 0.002, 'e': 0.02399283583670918}",25,9,29.679335513854653,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1866,False,"{'a': 0.002, 'e': 0.02394489811873297}",30,16,24.276095913077107,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'a': 0.002, 'e': 0.023897056180381175}",35,23,25.550017524615626,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.002, 'e': 0.02384930983028595}",30,16,15.864267375728652,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1869,False,"{'a': 0.002, 'e': 0.023801658877461856}",20,13,9.853585712002001,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1870,False,"{'a': 0.002, 'e': 0.023754103131305}",25,17,12.970672000590678,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.002, 'e': 0.02370664240159235}",20,12,15.458144554954082,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.002, 'e': 0.023659276498480906}",25,5,26.551352684644293,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1873,False,"{'a': 0.002, 'e': 0.023612005232507012}",20,15,9.011776286693772,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1874,False,"{'a': 0.002, 'e': 0.023564828414585518}",25,19,11.09554192465286,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.002, 'e': 0.023517745856009114}",20,2,29.83380222417934,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.002, 'e': 0.02347075736844748}",20,16,10.223496532354364,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.002, 'e': 0.023423862763946625}",20,0,32.44023751794792,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1878,False,"{'a': 0.002, 'e': 0.023377061854928046}",25,11,22.762051473591736,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.002, 'e': 0.023330354454188067}",25,4,9.720218750106625,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
1880,False,"{'a': 0.002, 'e': 0.023283740374897003}",25,13,17.990479158059067,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'a': 0.002, 'e': 0.023237219430598494}",20,13,12.885416415008649,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.002, 'e': 0.023190791435208677}",25,8,26.321754735998052,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1883,False,"{'a': 0.002, 'e': 0.023144456203015536}",30,18,23.524433775558823,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.002, 'e': 0.023098213548678054}",20,9,19.441032968802464,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.002, 'e': 0.023052063287225574}",25,18,13.338112896529237,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 0.002, 'e': 0.02300600523405697}",25,5,33.52991373139495,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.002, 'e': 0.022960039204939987}",20,0,30.06741532897656,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1888,False,"{'a': 0.002, 'e': 0.022914165016010426}",20,12,13.905134778182202,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.002, 'e': 0.022868382483771495}",20,10,15.890005502602826,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.002, 'e': 0.022822691425092974}",20,8,23.491002976880328,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 0.002, 'e': 0.022777091657210598}",20,4,23.89242512380021,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.002, 'e': 0.022731582997725208}",20,0,30.042318448426396,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1893,False,"{'a': 0.002, 'e': 0.02268616526460213}",25,15,22.739609868017048,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 0.002, 'e': 0.022640838276170347}",25,0,32.51315908080861,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1895,False,"{'a': 0.002, 'e': 0.022595601851121867}",20,11,14.38207300864085,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.002, 'e': 0.02255045580851091}",20,3,25.63760851650105,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.002, 'e': 0.022505399967753262}",25,12,23.311225681402313,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.002, 'e': 0.022460434148625485}",30,22,13.969877839473178,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'a': 0.002, 'e': 0.02241555817126426}",20,14,11.098710091550196,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.002, 'e': 0.022370771856165594}",25,11,18.534659020375162,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.002, 'e': 0.022326075024184194}",25,19,14.911153037847788,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.002, 'e': 0.022281467496532644}",25,13,20.424502734323955,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.002, 'e': 0.022236949094780804}",20,16,7.317931311121518,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.002, 'e': 0.02219251964085498}",20,16,7.492603494112224,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.002, 'e': 0.02214817895703732}",20,3,24.73074455693896,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1906,False,"{'a': 0.002, 'e': 0.022103926865965007}",25,10,28.370707618483056,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.002, 'e': 0.022059763190629644}",25,5,30.85328960844526,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1908,False,"{'a': 0.002, 'e': 0.022015687754376442}",25,0,36.506145406869976,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1909,False,"{'a': 0.002, 'e': 0.021971700380903625}",35,23,21.758207450439897,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1910,False,"{'a': 0.002, 'e': 0.021927800894261613}",20,4,14.250863768702924,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1911,False,"{'a': 0.002, 'e': 0.02188398911885243}",20,4,14.525783744703922,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.002, 'e': 0.02184026487942889}",20,3,4.382730657227713,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1913,False,"{'a': 0.002, 'e': 0.021796628001094}",20,0,23.55350415790824,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1914,False,"{'a': 0.002, 'e': 0.02175307830930016}",25,18,13.856621907862698,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'a': 0.002, 'e': 0.021709615629848574}",30,15,26.872225273204403,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1916,False,"{'a': 0.002, 'e': 0.021666239788888444}",30,14,27.522040663473167,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1917,False,"{'a': 0.002, 'e': 0.02162295061291637}",30,17,21.736966306125208,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.002, 'e': 0.021579747928775567}",20,16,6.679344447939835,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1919,False,"{'a': 0.002, 'e': 0.021536631563655262}",20,9,19.399122881338112,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.002, 'e': 0.021493601345089926}",20,14,10.947956380694825,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.002, 'e': 0.02145065710095862}",25,8,32.178442135089156,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.002, 'e': 0.021407798659484327}",20,14,12.969097859034436,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1923,False,"{'a': 0.002, 'e': 0.021365025849233207}",20,4,27.3581215321255,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.002, 'e': 0.021322338499113982}",25,11,14.732489184919928,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1925,False,"{'a': 0.002, 'e': 0.021279736438377172}",20,8,19.517678086409358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.002, 'e': 0.021237219496614498}",20,9,18.83611942639915,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.002, 'e': 0.021194787503758118}",25,6,33.66931882513915,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.002, 'e': 0.02115244029008002}",25,16,17.752634233715646,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'a': 0.002, 'e': 0.021110177686191278}",20,14,11.891291916620983,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1930,False,"{'a': 0.002, 'e': 0.021067999523041437}",20,14,11.557460511721732,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.002, 'e': 0.02102590563191777}",25,14,18.94590239411027,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'a': 0.002, 'e': 0.020983895844444673}",20,8,24.221291531057425,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1933,False,"{'a': 0.002, 'e': 0.020941969992582923}",20,0,27.084084501218996,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1934,False,"{'a': 0.002, 'e': 0.020900127908629076}",20,10,19.017872692938365,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1935,False,"{'a': 0.002, 'e': 0.020858369425214723}",25,4,33.8391524993222,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'a': 0.002, 'e': 0.020816694375305887}",20,14,-13.154457899050792,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
1937,False,"{'a': 0.002, 'e': 0.0207751025922023}",20,13,12.670264453404275,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.002, 'e': 0.020733593909536795}",25,13,18.773396421949137,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.002, 'e': 0.02069216816127456}",25,13,14.227145156904218,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1940,False,"{'a': 0.002, 'e': 0.02065082518171257}",30,10,32.33557548765997,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.002, 'e': 0.020609564805478833}",20,0,31.601877452857547,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1942,False,"{'a': 0.002, 'e': 0.020568386867531804}",20,16,7.058914653756018,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'a': 0.002, 'e': 0.020527291203159662}",30,16,25.45302218562865,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.002, 'e': 0.020486277647979712}",25,13,20.39652815237762,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1945,False,"{'a': 0.002, 'e': 0.02044534603793766}",25,14,22.017466540588266,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1946,False,"{'a': 0.002, 'e': 0.020404496209307028}",30,19,16.52653471456331,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1947,False,"{'a': 0.002, 'e': 0.02036372799868843}",25,8,28.11181816213204,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1948,False,"{'a': 0.002, 'e': 0.020323041243008988}",20,11,16.724846046696115,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.002, 'e': 0.020282435779521605}",20,16,6.854720806766554,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.002, 'e': 0.020241911445804395}",20,9,19.091095630844094,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1951,False,"{'a': 0.002, 'e': 0.020201468079759945}",20,3,27.134462658602175,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1952,False,"{'a': 0.002, 'e': 0.020161105519614763}",25,9,27.445839973709617,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1953,False,"{'a': 0.002, 'e': 0.02012082360391853}",25,11,26.365639339354047,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.002, 'e': 0.02008062217154355}",20,12,15.951329182260224,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1955,False,"{'a': 0.002, 'e': 0.020040501061684018}",20,10,16.391838774449873,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1956,False,"{'a': 0.002, 'e': 0.020000460113855464}",25,13,21.529421423580832,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'a': 0.002, 'e': 0.019960499167894025}",25,15,20.528335346067728,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.002, 'e': 0.01992061806395588}",20,0,26.098889087672607,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1959,False,"{'a': 0.002, 'e': 0.019880816642516543}",25,16,20.723781655116937,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.002, 'e': 0.01984109474437029}",25,11,26.715969134358087,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1961,False,"{'a': 0.002, 'e': 0.019801452210629466}",25,9,12.27715254816485,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1962,False,"{'a': 0.002, 'e': 0.019761888882723892}",30,17,22.7866779708534,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.002, 'e': 0.019722404602400188}",25,10,19.522883526529746,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'a': 0.002, 'e': 0.0196829992117212}",25,11,24.58344189523241,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.002, 'e': 0.019643672553065296}",20,8,22.563228186629605,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.002, 'e': 0.019604424469125803}",20,14,11.84094181992022,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1967,False,"{'a': 0.002, 'e': 0.019565254802910315}",20,2,29.12754879130305,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.002, 'e': 0.01952616339774014}",25,15,12.769998318306959,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
